longitude,latitude,t2m,R,G,B
48.40999984741211,0.9700000286102296,290.9365051515151,177,247,58
48.40999984741211,1.2200000286102295,291.1381812121212,241,197,55
48.40999984741211,1.4700000286102295,291.39245454545465,241,197,55
48.40999984741211,1.7200000286102295,291.5994327272728,241,197,55
48.40999984741211,1.9700000286102293,291.7716539393939,241,197,55
48.40999984741211,2.220000028610229,291.98365666666666,241,197,55
48.40999984741211,2.470000028610229,292.12317666666667,241,197,55
48.40999984741211,2.720000028610229,292.2424451515152,241,197,55
48.40999984741211,2.970000028610228,292.2412527272727,241,197,55
48.40999984741211,3.220000028610228,292.1981293939393,241,197,55
48.40999984741211,3.470000028610228,292.13927575757566,241,197,55
48.40999984741211,3.7200000286102295,292.1254063636364,241,197,55
48.40999984741211,3.9700000286102295,292.13430939393953,241,197,55
48.40999984741211,4.2199997901916495,292.1314693939393,241,197,55
48.40999984741211,4.46999979019165,292.08359030303035,241,197,55
48.40999984741211,4.71999979019165,291.99648757575767,241,197,55
48.40999984741211,4.96999979019165,291.740019090909,241,197,55
48.40999984741211,5.21999979019165,291.4067166666667,241,197,55
48.40999984741211,5.46999979019165,291.1801748484848,241,197,55
48.40999984741211,5.71999979019165,291.11663151515137,241,197,55
48.40999984741211,5.96999979019165,291.16955242424245,241,197,55
48.40999984741211,6.21999979019165,291.5406787878788,241,197,55
48.40999984741211,6.46999979019165,291.55712393939393,241,197,55
48.40999984741211,6.71999979019165,291.24790303030295,241,197,55
48.40999984741211,6.96999979019165,290.8124987878788,177,247,58
48.40999984741211,7.21999979019165,290.67366363636364,177,247,58
48.40999984741211,7.46999979019165,292.04289696969687,241,197,55
48.40999984741211,7.71999979019165,292.4934718181818,241,197,55
48.40999984741211,7.96999979019165,291.9284493939394,241,197,55
48.40999984741211,8.220000267028809,290.6766557575758,177,247,58
48.40999984741211,8.470000267028809,289.90803363636365,177,247,58
48.40999984741211,8.720000267028809,290.12473121212133,177,247,58
48.40999984741211,8.970000267028809,290.2312772727273,177,247,58
48.40999984741211,9.220000267028807,290.2157975757576,177,247,58
48.40999984741211,9.470000267028807,290.0558430303031,177,247,58
48.40999984741211,9.720000267028807,290.08422606060606,177,247,58
48.40999984741211,9.970000267028807,290.48971575757577,177,247,58
48.40999984741211,10.220000267028807,290.8171990909091,177,247,58
48.40999984741211,10.470000267028807,290.9981781818182,177,247,58
48.40999984741211,10.720000267028807,291.15695636363637,241,197,55
48.40999984741211,10.970000267028807,291.30851,241,197,55
48.40999984741211,11.220000267028807,291.46867454545463,241,197,55
48.40999984741211,11.470000267028807,291.52960545454545,241,197,55
48.40999984741211,11.720000267028807,291.5601618181818,241,197,55
48.40999984741211,11.970000267028807,291.6588012121212,241,197,55
48.65999984741211,0.9700000286102296,290.67327666666665,177,247,58
48.65999984741211,1.2200000286102295,290.954116060606,177,247,58
48.65999984741211,1.4700000286102295,291.17432333333335,241,197,55
48.65999984741211,1.7200000286102295,291.3757487878788,241,197,55
48.65999984741211,1.9700000286102293,291.56422909090907,241,197,55
48.65999984741211,2.220000028610229,291.8344678787878,241,197,55
48.65999984741211,2.470000028610229,292.01875060606056,241,197,55
48.65999984741211,2.720000028610229,292.05552757575754,241,197,55
48.65999984741211,2.970000028610228,291.99530787878786,241,197,55
48.65999984741211,3.220000028610228,291.9391481818181,241,197,55
48.65999984741211,3.470000028610228,291.9266218181818,241,197,55
48.65999984741211,3.7200000286102295,291.9261748484849,241,197,55
48.65999984741211,3.9700000286102295,291.9486527272727,241,197,55
48.65999984741211,4.2199997901916495,292.01620999999994,241,197,55
48.65999984741211,4.46999979019165,292.0611815151515,241,197,55
48.65999984741211,4.71999979019165,292.0279651515151,241,197,55
48.65999984741211,4.96999979019165,291.75004121212123,241,197,55
48.65999984741211,5.21999979019165,291.4029175757576,241,197,55
48.65999984741211,5.46999979019165,291.2065566666667,241,197,55
48.65999984741211,5.71999979019165,291.17816909090914,241,197,55
48.65999984741211,5.96999979019165,291.29878060606063,241,197,55
48.65999984741211,6.21999979019165,291.61038212121207,241,197,55
48.65999984741211,6.46999979019165,291.780323030303,241,197,55
48.65999984741211,6.71999979019165,291.7277587878788,241,197,55
48.65999984741211,6.96999979019165,291.405995151515,241,197,55
48.65999984741211,7.21999979019165,291.16172666666665,241,197,55
48.65999984741211,7.46999979019165,291.8964842424243,241,197,55
48.65999984741211,7.71999979019165,292.4190030303031,241,197,55
48.65999984741211,7.96999979019165,292.5658651515152,241,197,55
48.65999984741211,8.220000267028809,291.2843384848484,241,197,55
48.65999984741211,8.470000267028809,290.4180757575757,177,247,58
48.65999984741211,8.720000267028809,290.4758587878788,177,247,58
48.65999984741211,8.970000267028809,290.8162348484848,177,247,58
48.65999984741211,9.220000267028807,291.00559333333337,241,197,55
48.65999984741211,9.470000267028807,290.61183848484853,177,247,58
48.65999984741211,9.720000267028807,290.37941545454544,177,247,58
48.65999984741211,9.970000267028807,290.31584393939386,177,247,58
48.65999984741211,10.220000267028807,290.6834781818182,177,247,58
48.65999984741211,10.470000267028807,290.9902281818182,177,247,58
48.65999984741211,10.720000267028807,291.208940909091,241,197,55
48.65999984741211,10.970000267028807,291.4115584848486,241,197,55
48.65999984741211,11.220000267028807,291.58477787878786,241,197,55
48.65999984741211,11.470000267028807,291.72874999999993,241,197,55
48.65999984741211,11.720000267028807,291.791436969697,241,197,55
48.65999984741211,11.970000267028807,291.85526757575747,241,197,55
48.90999984741211,0.9700000286102296,290.59149515151523,177,247,58
48.90999984741211,1.2200000286102295,290.91248787878783,177,247,58
48.90999984741211,1.4700000286102295,291.0826754545455,241,197,55
48.90999984741211,1.7200000286102295,291.2257918181818,241,197,55
48.90999984741211,1.9700000286102293,291.408546969697,241,197,55
48.90999984741211,2.220000028610229,291.6385857575757,241,197,55
48.90999984741211,2.470000028610229,291.8211842424242,241,197,55
48.90999984741211,2.720000028610229,291.76945939393937,241,197,55
48.90999984741211,2.970000028610228,291.67764696969687,241,197,55
48.90999984741211,3.220000028610228,291.5614248484849,241,197,55
48.90999984741211,3.470000028610228,291.5613400000001,241,197,55
48.90999984741211,3.7200000286102295,291.60507030303035,241,197,55
48.90999984741211,3.9700000286102295,291.67912333333334,241,197,55
48.90999984741211,4.2199997901916495,291.7941318181818,241,197,55
48.90999984741211,4.46999979019165,291.83279242424237,241,197,55
48.90999984741211,4.71999979019165,291.7676042424242,241,197,55
48.90999984741211,4.96999979019165,291.533593939394,241,197,55
48.90999984741211,5.21999979019165,291.2641887878788,241,197,55
48.90999984741211,5.46999979019165,291.11774969696967,241,197,55
48.90999984741211,5.71999979019165,291.23902121212126,241,197,55
48.90999984741211,5.96999979019165,291.41809030303034,241,197,55
48.90999984741211,6.21999979019165,291.65230424242424,241,197,55
48.90999984741211,6.46999979019165,291.7063881818182,241,197,55
48.90999984741211,6.71999979019165,291.70050060606064,241,197,55
48.90999984741211,6.96999979019165,291.64363303030314,241,197,55
48.90999984741211,7.21999979019165,291.5289012121212,241,197,55
48.90999984741211,7.46999979019165,291.7495648484848,241,197,55
48.90999984741211,7.71999979019165,292.1877836363637,241,197,55
48.90999984741211,7.96999979019165,292.52914121212126,241,197,55
48.90999984741211,8.220000267028809,292.4848978787878,241,197,55
48.90999984741211,8.470000267028809,291.75232696969687,241,197,55
48.90999984741211,8.720000267028809,291.4838403030303,241,197,55
48.90999984741211,8.970000267028809,291.5777563636365,241,197,55
48.90999984741211,9.220000267028807,291.6127636363637,241,197,55
48.90999984741211,9.470000267028807,291.2985836363636,241,197,55
48.90999984741211,9.720000267028807,290.9002584848485,177,247,58
48.90999984741211,9.970000267028807,290.5991993939395,177,247,58
48.90999984741211,10.220000267028807,290.7044921212122,177,247,58
48.90999984741211,10.470000267028807,290.89998151515147,177,247,58
48.90999984741211,10.720000267028807,291.0480290909091,241,197,55
48.90999984741211,10.970000267028807,291.2177551515151,241,197,55
48.90999984741211,11.220000267028807,291.3071575757576,241,197,55
48.90999984741211,11.470000267028807,291.3924442424241,241,197,55
48.90999984741211,11.720000267028807,291.4298,241,197,55
48.90999984741211,11.970000267028807,291.56179272727275,241,197,55
49.15999984741211,0.9700000286102296,290.50587333333334,177,247,58
49.15999984741211,1.2200000286102295,290.778236969697,177,247,58
49.15999984741211,1.4700000286102295,290.8757442424242,177,247,58
49.15999984741211,1.7200000286102295,290.97442696969694,177,247,58
49.15999984741211,1.9700000286102293,291.1228815151515,241,197,55
49.15999984741211,2.220000028610229,291.3114681818182,241,197,55
49.15999984741211,2.470000028610229,291.4718118181818,241,197,55
49.15999984741211,2.720000028610229,291.5391412121213,241,197,55
49.15999984741211,2.970000028610228,291.5014378787879,241,197,55
49.15999984741211,3.220000028610228,291.41871242424236,241,197,55
49.15999984741211,3.470000028610228,291.4422081818182,241,197,55
49.15999984741211,3.7200000286102295,291.50404424242424,241,197,55
49.15999984741211,3.9700000286102295,291.6262378787878,241,197,55
49.15999984741211,4.2199997901916495,291.691966969697,241,197,55
49.15999984741211,4.46999979019165,291.59229333333326,241,197,55
49.15999984741211,4.71999979019165,291.4851281818182,241,197,55
49.15999984741211,4.96999979019165,291.29525666666666,241,197,55
49.15999984741211,5.21999979019165,291.0944439393939,241,197,55
49.15999984741211,5.46999979019165,291.00324727272726,241,197,55
49.15999984741211,5.71999979019165,291.07029393939393,241,197,55
49.15999984741211,5.96999979019165,291.2568857575758,241,197,55
49.15999984741211,6.21999979019165,291.5123466666667,241,197,55
49.15999984741211,6.46999979019165,291.47073787878793,241,197,55
49.15999984741211,6.71999979019165,291.4417518181819,241,197,55
49.15999984741211,6.96999979019165,291.5350330303031,241,197,55
49.15999984741211,7.21999979019165,291.44227333333333,241,197,55
49.15999984741211,7.46999979019165,291.2419700000001,241,197,55
49.15999984741211,7.71999979019165,291.47665939393937,241,197,55
49.15999984741211,7.96999979019165,291.8191451515152,241,197,55
49.15999984741211,8.220000267028809,292.5286542424243,241,197,55
49.15999984741211,8.470000267028809,292.64321363636355,241,197,55
49.15999984741211,8.720000267028809,292.2889333333333,241,197,55
49.15999984741211,8.970000267028809,291.97403242424235,241,197,55
49.15999984741211,9.220000267028807,291.7261160606061,241,197,55
49.15999984741211,9.470000267028807,291.48452818181823,241,197,55
49.15999984741211,9.720000267028807,291.1205690909092,241,197,55
49.15999984741211,9.970000267028807,290.891216060606,177,247,58
49.15999984741211,10.220000267028807,290.9016748484849,177,247,58
49.15999984741211,10.470000267028807,290.9693900000001,177,247,58
49.15999984741211,10.720000267028807,291.1498254545455,241,197,55
49.15999984741211,10.970000267028807,291.19209333333333,241,197,55
49.15999984741211,11.220000267028807,291.1765090909092,241,197,55
49.15999984741211,11.470000267028807,291.08687242424253,241,197,55
49.15999984741211,11.720000267028807,291.0861272727273,241,197,55
49.15999984741211,11.970000267028807,291.3301309090908,241,197,55
49.40999984741211,0.9700000286102296,290.3307154545455,177,247,58
49.40999984741211,1.2200000286102295,290.38280454545463,177,247,58
49.40999984741211,1.4700000286102295,290.3988051515152,177,247,58
49.40999984741211,1.7200000286102295,290.44923272727266,177,247,58
49.40999984741211,1.9700000286102293,290.64088090909087,177,247,58
49.40999984741211,2.220000028610229,290.9012572727273,177,247,58
49.40999984741211,2.470000028610229,291.08711424242426,241,197,55
49.40999984741211,2.720000028610229,291.2532915151515,241,197,55
49.40999984741211,2.970000028610228,291.332103939394,241,197,55
49.40999984741211,3.220000028610228,291.37841848484845,241,197,55
49.40999984741211,3.470000028610228,291.41029818181823,241,197,55
49.40999984741211,3.7200000286102295,291.46467121212123,241,197,55
49.40999984741211,3.9700000286102295,291.48432272727274,241,197,55
49.40999984741211,4.2199997901916495,291.48753696969686,241,197,55
49.40999984741211,4.46999979019165,291.3307812121212,241,197,55
49.40999984741211,4.71999979019165,291.1588857575758,241,197,55
49.40999984741211,4.96999979019165,290.98274151515136,177,247,58
49.40999984741211,5.21999979019165,290.80907151515146,177,247,58
49.40999984741211,5.46999979019165,290.68211333333335,177,247,58
49.40999984741211,5.71999979019165,290.62971393939387,177,247,58
49.40999984741211,5.96999979019165,290.8130421212121,177,247,58
49.40999984741211,6.21999979019165,291.08206030303035,241,197,55
49.40999984741211,6.46999979019165,290.9528036363637,177,247,58
49.40999984741211,6.71999979019165,290.88562151515146,177,247,58
49.40999984741211,6.96999979019165,290.9007590909091,177,247,58
49.40999984741211,7.21999979019165,291.00438636363634,241,197,55
49.40999984741211,7.46999979019165,290.8686681818181,177,247,58
49.40999984741211,7.71999979019165,291.04857212121215,241,197,55
49.40999984741211,7.96999979019165,291.46763151515154,241,197,55
49.40999984741211,8.220000267028809,292.2204851515152,241,197,55
49.40999984741211,8.470000267028809,292.49624363636366,241,197,55
49.40999984741211,8.720000267028809,292.04537393939387,241,197,55
49.40999984741211,8.970000267028809,291.67920272727275,241,197,55
49.40999984741211,9.220000267028807,291.277716969697,241,197,55
49.40999984741211,9.470000267028807,291.26114303030306,241,197,55
49.40999984741211,9.720000267028807,291.27629666666667,241,197,55
49.40999984741211,9.970000267028807,291.13363060606065,241,197,55
49.40999984741211,10.220000267028807,291.13278727272734,241,197,55
49.40999984741211,10.470000267028807,291.1521987878788,241,197,55
49.40999984741211,10.720000267028807,291.2699333333333,241,197,55
49.40999984741211,10.970000267028807,291.28197393939394,241,197,55
49.40999984741211,11.220000267028807,291.18978939393946,241,197,55
49.40999984741211,11.470000267028807,290.9885196969698,177,247,58
49.40999984741211,11.720000267028807,290.93811151515143,177,247,58
49.40999984741211,11.970000267028807,291.10186060606065,241,197,55
49.65999984741211,0.9700000286102296,290.15247545454554,177,247,58
49.65999984741211,1.2200000286102295,290.11719181818177,177,247,58
49.65999984741211,1.4700000286102295,290.0497972727273,177,247,58
49.65999984741211,1.7200000286102295,290.08098848484855,177,247,58
49.65999984741211,1.9700000286102293,290.2991987878788,177,247,58
49.65999984741211,2.220000028610229,290.5871603030303,177,247,58
49.65999984741211,2.470000028610229,290.8050460606061,177,247,58
49.65999984741211,2.720000028610229,290.9506,177,247,58
49.65999984741211,2.970000028610228,291.0959090909091,241,197,55
49.65999984741211,3.220000028610228,291.1558806060607,241,197,55
49.65999984741211,3.470000028610228,291.1014854545455,241,197,55
49.65999984741211,3.7200000286102295,291.12676545454536,241,197,55
49.65999984741211,3.9700000286102295,291.04469272727266,241,197,55
49.65999984741211,4.2199997901916495,290.9324709090909,177,247,58
49.65999984741211,4.46999979019165,290.74982818181815,177,247,58
49.65999984741211,4.71999979019165,290.56645454545446,177,247,58
49.65999984741211,4.96999979019165,290.3733821212121,177,247,58
49.65999984741211,5.21999979019165,290.15066545454545,177,247,58
49.65999984741211,5.46999979019165,289.9807118181818,177,247,58
49.65999984741211,5.71999979019165,289.9457500000001,177,247,58
49.65999984741211,5.96999979019165,290.2663596969697,177,247,58
49.65999984741211,6.21999979019165,290.56808666666666,177,247,58
49.65999984741211,6.46999979019165,290.43929909090906,177,247,58
49.65999984741211,6.71999979019165,290.3703118181818,177,247,58
49.65999984741211,6.96999979019165,290.21277090909086,177,247,58
49.65999984741211,7.21999979019165,290.38953606060613,177,247,58
49.65999984741211,7.46999979019165,290.6237381818182,177,247,58
49.65999984741211,7.71999979019165,291.0756384848485,241,197,55
49.65999984741211,7.96999979019165,291.628526969697,241,197,55
49.65999984741211,8.220000267028809,292.227656060606,241,197,55
49.65999984741211,8.470000267028809,292.3573421212122,241,197,55
49.65999984741211,8.720000267028809,291.88268999999997,241,197,55
49.65999984741211,8.970000267028809,291.4659484848485,241,197,55
49.65999984741211,9.220000267028807,291.0603027272728,241,197,55
49.65999984741211,9.470000267028807,291.1200112121212,241,197,55
49.65999984741211,9.720000267028807,291.2390518181818,241,197,55
49.65999984741211,9.970000267028807,291.31823212121213,241,197,55
49.65999984741211,10.220000267028807,291.29749484848475,241,197,55
49.65999984741211,10.470000267028807,291.2807669696969,241,197,55
49.65999984741211,10.720000267028807,291.3288642424242,241,197,55
49.65999984741211,10.970000267028807,291.180056060606,241,197,55
49.65999984741211,11.220000267028807,291.05319363636363,241,197,55
49.65999984741211,11.470000267028807,290.7777227272727,177,247,58
49.65999984741211,11.720000267028807,290.5937984848485,177,247,58
49.65999984741211,11.970000267028807,290.538266969697,177,247,58
49.90999984741211,0.9700000286102296,289.954397878788,177,247,58
49.90999984741211,1.2200000286102295,289.96731454545466,177,247,58
49.90999984741211,1.4700000286102295,290.07673242424244,177,247,58
49.90999984741211,1.7200000286102295,290.1363527272727,177,247,58
49.90999984741211,1.9700000286102293,290.2689118181818,177,247,58
49.90999984741211,2.220000028610229,290.2980151515152,177,247,58
49.90999984741211,2.470000028610229,290.5043960606061,177,247,58
49.90999984741211,2.720000028610229,290.62829181818176,177,247,58
49.90999984741211,2.970000028610228,290.79474545454553,177,247,58
49.90999984741211,3.220000028610228,290.84625060606066,177,247,58
49.90999984741211,3.470000028610228,290.7562596969698,177,247,58
49.90999984741211,3.7200000286102295,290.61685363636366,177,247,58
49.90999984741211,3.9700000286102295,290.46787030303034,177,247,58
49.90999984741211,4.2199997901916495,290.2603848484848,177,247,58
49.90999984741211,4.46999979019165,290.1257687878787,177,247,58
49.90999984741211,4.71999979019165,290.0431118181818,177,247,58
49.90999984741211,4.96999979019165,289.8458066666667,177,247,58
49.90999984741211,5.21999979019165,289.58103030303033,177,247,58
49.90999984741211,5.46999979019165,289.32122909090907,177,247,58
49.90999984741211,5.71999979019165,289.24140787878787,177,247,58
49.90999984741211,5.96999979019165,289.6132096969697,177,247,58
49.90999984741211,6.21999979019165,289.88068181818176,177,247,58
49.90999984741211,6.46999979019165,290.0019245454545,177,247,58
49.90999984741211,6.71999979019165,289.9951339393939,177,247,58
49.90999984741211,6.96999979019165,289.85936272727264,177,247,58
49.90999984741211,7.21999979019165,290.1232242424242,177,247,58
49.90999984741211,7.46999979019165,290.4453548484848,177,247,58
49.90999984741211,7.71999979019165,291.10418909090913,241,197,55
49.90999984741211,7.96999979019165,291.4331233333333,241,197,55
49.90999984741211,8.220000267028809,291.88030181818175,241,197,55
49.90999984741211,8.470000267028809,291.9783884848485,241,197,55
49.90999984741211,8.720000267028809,292.0952212121212,241,197,55
49.90999984741211,8.970000267028809,291.6498312121212,241,197,55
49.90999984741211,9.220000267028807,291.23003878787875,241,197,55
49.90999984741211,9.470000267028807,291.10027515151523,241,197,55
49.90999984741211,9.720000267028807,290.99231060606064,177,247,58
49.90999984741211,9.970000267028807,291.1335621212121,241,197,55
49.90999984741211,10.220000267028807,291.1416812121212,241,197,55
49.90999984741211,10.470000267028807,291.2576590909092,241,197,55
49.90999984741211,10.720000267028807,291.30871727272734,241,197,55
49.90999984741211,10.970000267028807,291.1090345454547,241,197,55
49.90999984741211,11.220000267028807,290.77848545454543,177,247,58
49.90999984741211,11.470000267028807,290.420326969697,177,247,58
49.90999984741211,11.720000267028807,290.1252530303031,177,247,58
49.90999984741211,11.970000267028807,290.01074818181826,177,247,58
